Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,climbRate,altitudeRelative,altitudeAMSL,flightDistance,flightTime,distanceToHome,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,battery.voltage,battery.percentRemaining,battery.mahConsumed,battery.current,battery.temperature,battery.instantPower,battery.timeRemaining,battery.chargeState,battery2.voltage,battery2.percentRemaining,battery2.mahConsumed,battery2.current,battery2.temperature,battery2.instantPower,battery2.timeRemaining,battery2.chargeState,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,temperature.temperature1,temperature.temperature2,temperature.temperature3,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2020-08-02 16:23:27.304,-1.1,-1.3,29,-0.1,0.0,0.1,0.0,-0.9,2.9,17.6,67.6,0.0,00:00:10,0.1,308,--.--,--.--,60,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:27,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.01,0.00,0.00,0.01,0.00,0.00,0.44,0.21,43.9451636,-78.8968377,17TPJ 68775 67932,0.0,0.0,100.4,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:28.305,-1.2,-1.3,29,-0.8,-0.3,0.1,0.0,2.1,3.0,20.5,70.6,0.0,00:00:11,0.1,308,--.--,--.--,60,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:28,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.00,0.01,0.02,0.00,0.00,0.43,0.20,43.9451636,-78.8968375,17TPJ 68775 67932,0.0,0.0,45.9,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:29.305,-1.2,-1.4,29,-1.0,-0.1,-0.0,0.0,-1.9,3.0,23.5,73.6,0.0,00:00:12,0.1,308,--.--,--.--,60,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:29,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.00,0.01,0.00,0.00,0.00,0.43,0.20,43.9451638,-78.8968375,17TPJ 68775 67932,0.0,0.0,78.0,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:30.305,-1.3,-1.3,29,-0.1,0.5,-0.9,0.0,0.9,3.0,26.5,76.5,0.0,00:00:13,0.0,308,--.--,--.--,60,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:30,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.01,0.00,0.00,0.00,0.00,0.42,0.21,43.9451641,-78.8968375,17TPJ 68775 67932,0.0,0.0,335.8,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:31.304,-1.2,-1.2,29,0.3,0.3,-0.4,0.0,-1.9,3.0,29.5,79.5,0.0,00:00:14,0.0,308,--.--,--.--,60,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:31,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.01,0.00,0.00,0.00,0.00,0.42,0.20,43.9451644,-78.8968376,17TPJ 68775 67932,0.0,0.0,326.8,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:32.305,-1.1,-1.1,29,0.3,0.9,0.2,0.0,2.7,3.0,32.5,82.5,0.0,00:00:15,0.0,308,--.--,--.--,60,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:32,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.01,0.01,0.02,0.00,0.00,0.42,0.20,43.9451646,-78.8968377,17TPJ 68775 67932,0.0,0.0,299.0,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:33.304,-1.1,-1.1,29,-0.3,-1.1,-0.8,0.0,-2.3,3.0,35.5,85.5,0.0,00:00:16,0.1,308,--.--,--.--,60,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:33,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.01,0.01,0.00,0.02,0.00,0.00,0.44,0.21,43.9451646,-78.8968378,17TPJ 68775 67932,0.0,0.0,5.8,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:34.304,-1.1,-1.1,29,-0.3,-0.4,0.6,0.0,-1.7,2.9,38.5,88.6,0.0,00:00:17,0.1,308,--.--,--.--,60,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:34,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.04,0.00,0.01,0.00,0.00,0.00,0.44,0.21,43.9451646,-78.8968379,17TPJ 68775 67932,0.0,0.0,198.3,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:35.305,-1.3,-1.2,29,-1.3,-0.6,-0.0,0.0,3.4,2.7,41.5,91.5,0.0,00:00:18,0.0,308,--.--,--.--,56,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:35,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.01,0.01,0.02,0.00,0.00,0.44,0.21,43.9451645,-78.8968380,17TPJ 68775 67932,0.0,0.0,240.5,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:36.305,-1.2,-1.2,29,0.6,0.4,0.2,0.0,-3.4,1.8,43.8,93.8,0.0,00:00:19,0.0,308,--.--,--.--,56,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:36,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.00,0.01,0.01,0.00,0.00,0.43,0.21,43.9451644,-78.8968384,17TPJ 68775 67932,0.0,0.0,283.4,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:37.306,-1.2,-1.3,29,0.7,-1.0,-0.7,0.0,3.7,1.3,45.4,95.4,0.0,00:00:20,0.0,308,--.--,--.--,56,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:37,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.05,0.01,0.01,0.00,0.00,0.00,0.43,0.21,43.9451644,-78.8968389,17TPJ 68775 67932,0.0,0.0,266.0,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:38.305,-1.1,-1.3,29,0.2,0.4,-0.4,0.0,2.3,1.0,46.6,96.6,0.0,00:00:21,0.1,308,--.--,--.--,56,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:38,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.01,0.01,0.00,0.00,0.00,0.42,0.20,43.9451644,-78.8968393,17TPJ 68775 67932,0.0,0.0,281.1,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:39.304,-0.8,-1.3,29,0.6,-0.3,0.0,0.0,1.3,0.7,47.5,97.5,0.0,00:00:22,0.1,308,--.--,--.--,56,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:39,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.01,0.01,0.01,0.00,0.00,0.42,0.20,43.9451644,-78.8968396,17TPJ 68775 67932,0.0,0.0,271.8,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:40.307,-0.9,-1.3,29,-1.4,-1.3,-0.1,0.0,1.1,0.5,48.1,98.2,0.0,00:00:23,0.1,308,--.--,--.--,56,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:40,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.01,0.01,0.02,0.00,0.00,0.42,0.20,43.9451642,-78.8968396,17TPJ 68775 67932,0.0,0.0,156.7,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:41.304,-0.8,-1.4,29,0.3,-0.4,-0.0,0.0,2.1,0.4,48.6,98.7,0.0,00:00:24,0.1,308,--.--,--.--,56,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:41,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.00,0.01,0.00,0.00,0.00,0.42,0.20,43.9451640,-78.8968394,17TPJ 68775 67932,0.0,0.0,186.1,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:42.304,-0.8,-1.4,29,-1.0,-0.4,-0.6,0.0,-3.2,0.3,49.0,99.0,0.0,00:00:25,0.1,308,--.--,--.--,56,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:42,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.00,0.01,0.01,0.00,0.00,0.44,0.21,43.9451639,-78.8968392,17TPJ 68775 67932,0.0,0.0,162.2,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:43.305,-0.9,-1.4,29,-0.2,-0.1,-4.4,0.0,0.8,0.2,49.3,99.3,0.0,00:00:26,0.0,308,--.--,--.--,56,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:43,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.04,0.00,0.00,0.00,0.00,0.00,0.44,0.21,43.9451638,-78.8968392,17TPJ 68775 67932,0.0,0.0,139.7,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:44.309,-16.2,-16.0,356,-10.8,-9.6,-47.0,1.1,-3.3,0.2,49.5,99.5,0.0,00:00:27,0.4,308,--.--,--.--,59,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:44,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.01,0.00,0.02,0.00,0.00,0.43,0.21,43.9451645,-78.8968406,17TPJ 68775 67932,0.0,0.0,304.7,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:45.304,-2.5,-30.3,313,0.7,-5.1,-21.4,2.8,-1.6,0.0,49.6,99.6,2.2,00:00:28,2.5,308,125,--.--,65,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:45,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.11,0.02,0.00,0.02,0.00,0.00,0.43,0.21,43.9451725,-78.8968594,17TPJ 68774 67933,0.0,0.0,298.9,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:46.304,3.0,-29.1,306,2.4,0.5,-0.2,3.5,4.3,0.0,49.6,99.6,4.4,00:00:29,5.9,308,123,--.--,66,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:46,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.17,0.03,0.02,0.01,0.00,0.00,0.43,0.21,43.9451869,-78.8968955,17TPJ 68771 67934,0.0,0.0,300.2,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:47.304,4.7,-28.4,307,2.3,2.1,-0.1,3.6,-0.8,0.1,49.6,99.6,8.8,00:00:30,9.5,308,123,--.--,66,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:47,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.12,0.04,0.00,0.01,0.00,0.00,0.43,0.21,43.9452051,-78.8969349,17TPJ 68767 67936,0.0,0.0,305.3,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:48.305,5.3,-29.6,307,-0.5,-1.5,0.1,3.7,3.9,0.1,49.7,99.7,13.3,00:00:31,13.3,308,124,--.--,67,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:48,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.08,0.04,0.00,0.04,0.00,0.00,0.43,0.21,43.9452259,-78.8969722,17TPJ 68764 67939,0.0,0.0,309.9,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:49.304,5.0,-30.4,307,-0.0,-0.7,0.1,3.9,2.3,0.1,49.7,99.8,15.6,00:00:32,17.1,308,125,--.--,67,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:49,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.05,0.04,0.01,0.01,0.00,0.00,0.43,0.21,43.9452493,-78.8970095,17TPJ 68761 67941,0.0,0.0,311.7,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:50.305,4.6,-31.1,307,0.3,-0.8,-0.3,4.0,3.1,0.1,49.8,99.8,20.0,00:00:33,21.2,308,126,--.--,68,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:50,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.03,0.00,0.01,0.00,0.00,0.43,0.20,43.9452739,-78.8970477,17TPJ 68758 67944,0.0,0.0,311.2,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2020-08-02 16:23:51.311,4.2,-31.6,307,0.1,-1.6,0.3,4.2,4.8,0.0,49.9,99.9,24.1,00:00:34,25.3,308,127,--.--,68,0001:22:27,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,16:23:51,2020-08-02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.00,--.--,--.--,true,true,true,true,true,true,false,false,true,true,false,false,0.01,0.02,0.00,0.01,0.00,0.00,0.42,0.20,43.9452988,-78.8970877,17TPJ 68755 67946,0.0,0.0,310.5,3,10,--.--,--.--,--.--,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
