Timestamp,gps.lat,gps.lon
2020-08-02 14:22:36.815,43.9452421,-78.8998422
2020-08-02 14:22:37.815,43.9451963,-78.8998274
2020-08-02 14:22:38.815,43.945151,-78.899813
2020-08-02 14:22:39.815,43.945106,-78.8997989
2020-08-02 14:22:40.804,43.9450709,-78.8997878
2020-08-02 14:22:41.804,43.945026,-78.8997736
2020-08-02 14:22:42.805,43.944981,-78.8997589
2020-08-02 14:22:43.804,43.9449366,-78.8997445
2020-08-02 14:22:44.816,43.9448924,-78.8997301
2020-08-02 14:22:45.817,43.9448484,-78.8997156
2020-08-02 14:22:46.818,43.9448038,-78.8997008
2020-08-02 14:22:47.819,43.9447587,-78.8996856
2020-08-02 14:22:48.819,43.944714,-78.8996705
2020-08-02 14:22:49.819,43.9446696,-78.8996557
2020-08-02 14:22:50.804,43.9446348,-78.8996443
2020-08-02 14:22:51.804,43.9445905,-78.8996297
2020-08-02 14:22:52.804,43.9445453,-78.899615
2020-08-02 14:22:53.820,43.9445005,-78.8996004
2020-08-02 14:22:54.820,43.9444561,-78.8995861
2020-08-02 14:22:55.821,43.9444211,-78.8995755
2020-08-02 14:22:56.821,43.9444042,-78.899574
2020-08-02 14:22:57.822,43.9443994,-78.8995747
2020-08-02 14:22:58.806,43.9444154,-78.8995744
2020-08-02 14:22:59.806,43.9444506,-78.899576
2020-08-02 14:23:00.822,43.9444884,-78.8995784
2020-08-02 14:23:01.822,43.9445356,-78.8995771
2020-08-02 14:23:02.823,43.9445825,-78.8995726
2020-08-02 14:23:03.823,43.9446287,-78.8995682
2020-08-02 14:23:04.823,43.9446739,-78.8995652
2020-08-02 14:23:05.824,43.9447184,-78.8995637
2020-08-02 14:23:06.824,43.9447184,-78.8995637
2020-08-02 14:23:07.808,43.944763,-78.8995633
2020-08-02 14:23:08.825,43.9448091,-78.8995637
2020-08-02 14:23:09.826,43.9448558,-78.8995644
2020-08-02 14:23:10.826,43.9449017,-78.8995654
2020-08-02 14:23:11.826,43.9449383,-78.8995664
2020-08-02 14:23:12.826,43.9449837,-78.8995675
2020-08-02 14:23:13.827,43.9450301,-78.8995684
2020-08-02 14:23:14.811,43.9450772,-78.899569
2020-08-02 14:23:15.811,43.9451235,-78.899569
2020-08-02 14:23:16.812,43.9451689,-78.8995686
2020-08-02 14:23:17.828,43.9452142,-78.8995684
2020-08-02 14:23:18.828,43.9452607,-78.8995682
2020-08-02 14:23:19.813,43.9453074,-78.8995676
2020-08-02 14:23:20.830,43.9453533,-78.8995668
2020-08-02 14:23:21.830,43.9453899,-78.8995661
2020-08-02 14:23:22.814,43.9454348,-78.8995654
2020-08-02 14:23:23.815,43.9454808,-78.8995651
2020-08-02 14:23:24.814,43.9455274,-78.8995652
2020-08-02 14:23:25.831,43.9455735,-78.8995654
2020-08-02 14:23:26.818,43.9456187,-78.8995657
2020-08-02 14:23:27.815,43.9456635,-78.8995658
2020-08-02 14:23:28.804,43.9457093,-78.8995659
2020-08-02 14:23:29.821,43.9457553,-78.8995659
2020-08-02 14:23:30.804,43.945801,-78.8995659
2020-08-02 14:23:31.817,43.9458466,-78.8995659
2020-08-02 14:23:32.817,43.9458826,-78.899566
2020-08-02 14:23:33.805,43.9459284,-78.8995663
2020-08-02 14:23:34.817,43.9459751,-78.8995663
2020-08-02 14:23:35.818,43.9460214,-78.8995664
2020-08-02 14:23:36.820,43.9460673,-78.8995661
2020-08-02 14:23:37.819,43.9461129,-78.8995658
2020-08-02 14:23:38.820,43.9461586,-78.8995657
2020-08-02 14:23:39.805,43.946205,-78.899566
2020-08-02 14:23:40.820,43.9462513,-78.8995662
2020-08-02 14:23:41.820,43.9462974,-78.8995664
2020-08-02 14:23:42.821,43.9463334,-78.8995667
2020-08-02 14:23:43.822,43.9463794,-78.8995669
2020-08-02 14:23:44.821,43.9464258,-78.8995674
2020-08-02 14:23:45.806,43.946472,-78.8995677
2020-08-02 14:23:46.807,43.9465176,-78.8995677
2020-08-02 14:23:47.807,43.946563,-78.8995673
2020-08-02 14:23:48.806,43.9466081,-78.899567
2020-08-02 14:23:49.807,43.9466544,-78.8995669
2020-08-02 14:23:50.824,43.9467008,-78.8995667
2020-08-02 14:23:51.823,43.9467466,-78.8995665
2020-08-02 14:23:52.824,43.946783,-78.899566
2020-08-02 14:23:53.808,43.9468283,-78.8995654
2020-08-02 14:23:54.825,43.9468744,-78.8995653
2020-08-02 14:23:55.809,43.9469207,-78.8995654
2020-08-02 14:23:56.826,43.9469542,-78.8995636
2020-08-02 14:23:57.810,43.9469702,-78.8995599
2020-08-02 14:23:58.810,43.9469844,-78.8995518
2020-08-02 14:23:59.810,43.9470003,-78.8995074
2020-08-02 14:24:00.811,43.9470141,-78.8994427
2020-08-02 14:24:01.827,43.9470267,-78.8993802
2020-08-02 14:24:02.811,43.9470358,-78.8993319
2020-08-02 14:24:03.813,43.9470468,-78.899273
2020-08-02 14:24:04.829,43.9470562,-78.8992241
2020-08-02 14:24:05.830,43.9470584,-78.8991997
2020-08-02 14:24:06.816,43.9470569,-78.8991886
2020-08-02 14:24:07.815,43.9470346,-78.8991769
2020-08-02 14:24:08.832,43.9469891,-78.8991721
2020-08-02 14:24:09.816,43.9469412,-78.8991732
2020-08-02 14:24:10.814,43.9468955,-78.8991757
2020-08-02 14:24:11.816,43.9468517,-78.8991783
2020-08-02 14:24:12.816,43.9468085,-78.89918
2020-08-02 14:24:13.816,43.9467734,-78.8991806
2020-08-02 14:24:14.820,43.9467287,-78.8991809
2020-08-02 14:24:15.817,43.9466831,-78.8991807
2020-08-02 14:24:16.804,43.9466375,-78.8991802
2020-08-02 14:24:17.804,43.9465915,-78.8991796
2020-08-02 14:24:18.804,43.9465455,-78.8991789
2020-08-02 14:24:19.817,43.9465,-78.8991783
2020-08-02 14:24:20.820,43.9464635,-78.8991778
2020-08-02 14:24:21.820,43.9464178,-78.8991773
2020-08-02 14:24:22.819,43.946371,-78.8991766
2020-08-02 14:24:23.819,43.9463246,-78.8991761
2020-08-02 14:24:24.820,43.9462789,-78.8991761
2020-08-02 14:24:25.805,43.9462334,-78.8991762
2020-08-02 14:24:26.804,43.9461873,-78.8991764
2020-08-02 14:24:27.820,43.9461408,-78.8991767
2020-08-02 14:24:28.805,43.9460945,-78.8991773
2020-08-02 14:24:29.821,43.9460493,-78.8991778
2020-08-02 14:24:30.821,43.9460132,-78.8991782
2020-08-02 14:24:31.822,43.9459682,-78.8991784
2020-08-02 14:24:32.823,43.9459216,-78.8991785
2020-08-02 14:24:33.823,43.945875,-78.8991785
2020-08-02 14:24:34.824,43.9458291,-78.8991787
2020-08-02 14:24:35.808,43.9457833,-78.8991787
2020-08-02 14:24:36.823,43.9457376,-78.8991787
2020-08-02 14:24:37.824,43.9456911,-78.8991783
2020-08-02 14:24:38.825,43.9456444,-78.8991779
2020-08-02 14:24:39.824,43.9455984,-78.8991777
2020-08-02 14:24:40.825,43.9455621,-78.8991776
2020-08-02 14:24:41.825,43.9455165,-78.8991773
2020-08-02 14:24:42.825,43.9454699,-78.8991769
2020-08-02 14:24:43.810,43.9454235,-78.8991767
2020-08-02 14:24:44.810,43.945378,-78.8991768
2020-08-02 14:24:45.826,43.9453328,-78.899177
2020-08-02 14:24:46.811,43.9452876,-78.8991773
2020-08-02 14:24:47.830,43.9452416,-78.8991774
2020-08-02 14:24:48.828,43.9451951,-78.8991776
2020-08-02 14:24:49.827,43.9451493,-78.899178
2020-08-02 14:24:50.828,43.9451135,-78.8991784
2020-08-02 14:24:51.813,43.9450686,-78.8991786
2020-08-02 14:24:52.811,43.9450227,-78.8991784
2020-08-02 14:24:53.813,43.9449762,-78.899178
2020-08-02 14:24:54.829,43.9449305,-78.8991778
2020-08-02 14:24:55.830,43.9448851,-78.8991777
2020-08-02 14:24:56.814,43.9448396,-78.8991774
2020-08-02 14:24:57.814,43.9447934,-78.8991771
2020-08-02 14:24:58.814,43.9447468,-78.8991768
2020-08-02 14:24:59.816,43.9447003,-78.8991768
2020-08-02 14:25:00.804,43.9446549,-78.899177
2020-08-02 14:25:01.817,43.9446185,-78.8991773
2020-08-02 14:25:02.817,43.9445727,-78.8991775
2020-08-02 14:25:03.818,43.9445261,-78.8991776
2020-08-02 14:25:04.818,43.9444799,-78.8991779
2020-08-02 14:25:05.818,43.9444345,-78.8991782
2020-08-02 14:25:06.817,43.9443892,-78.8991783
2020-08-02 14:25:07.818,43.9443434,-78.899178
2020-08-02 14:25:08.818,43.9442971,-78.8991774
2020-08-02 14:25:09.819,43.944251,-78.8991769
2020-08-02 14:25:10.819,43.9442059,-78.8991766
2020-08-02 14:25:11.806,43.9441697,-78.8991765
2020-08-02 14:25:12.805,43.9441242,-78.8991764
2020-08-02 14:25:13.820,43.9440774,-78.8991761
2020-08-02 14:25:14.821,43.9440309,-78.899176
2020-08-02 14:25:15.822,43.9439853,-78.8991762
2020-08-02 14:25:16.806,43.9439398,-78.8991766
2020-08-02 14:25:17.806,43.9438939,-78.8991769
2020-08-02 14:25:18.806,43.9438475,-78.899177
2020-08-02 14:25:19.822,43.9438011,-78.8991771
2020-08-02 14:25:20.822,43.9437557,-78.8991769
2020-08-02 14:25:21.823,43.9437194,-78.8991766
2020-08-02 14:25:22.807,43.9436741,-78.8991761
2020-08-02 14:25:23.808,43.9436276,-78.8991754
2020-08-02 14:25:24.825,43.9435809,-78.8991749
2020-08-02 14:25:25.808,43.9435351,-78.8991749
2020-08-02 14:25:26.825,43.9434897,-78.8991752
2020-08-02 14:25:27.826,43.943444,-78.8991754
2020-08-02 14:25:28.825,43.9433978,-78.8991756
2020-08-02 14:25:29.826,43.9433515,-78.8991759
2020-08-02 14:25:30.826,43.9433062,-78.8991761
2020-08-02 14:25:31.809,43.9432702,-78.8991764
2020-08-02 14:25:32.811,43.9432332,-78.8991773
2020-08-02 14:25:33.810,43.9432139,-78.8991802
2020-08-02 14:25:34.827,43.9431989,-78.8991787
2020-08-02 14:25:35.828,43.9431852,-78.8991475
2020-08-02 14:25:36.828,43.9431728,-78.8990915
2020-08-02 14:25:37.828,43.9431557,-78.8990318
2020-08-02 14:25:38.829,43.9431355,-78.8989724
2020-08-02 14:25:39.813,43.9431147,-78.8989127
2020-08-02 14:25:40.812,43.943095,-78.8988559
2020-08-02 14:25:41.812,43.9430828,-78.8988259
2020-08-02 14:25:42.813,43.9430752,-78.8988086
2020-08-02 14:25:43.813,43.9430795,-78.8988029
2020-08-02 14:25:44.814,43.9431032,-78.8988025
2020-08-02 14:25:45.815,43.9431455,-78.8988022
2020-08-02 14:25:46.814,43.9431919,-78.8987993
2020-08-02 14:25:47.815,43.9432384,-78.8987975
2020-08-02 14:25:48.815,43.9432852,-78.8987954
2020-08-02 14:25:49.816,43.9433321,-78.8987935
2020-08-02 14:25:50.816,43.9433784,-78.8987924
2020-08-02 14:25:51.817,43.9434237,-78.8987918
2020-08-02 14:25:52.817,43.94346,-78.8987918
2020-08-02 14:25:53.817,43.9435057,-78.8987924
2020-08-02 14:25:54.804,43.9435523,-78.8987934
2020-08-02 14:25:55.804,43.9435985,-78.8987942
2020-08-02 14:25:56.804,43.9436441,-78.898795
2020-08-02 14:25:57.819,43.9436895,-78.8987955
2020-08-02 14:25:58.820,43.9437353,-78.8987962
2020-08-02 14:25:59.820,43.943782,-78.8987966
2020-08-02 14:26:00.819,43.9438283,-78.8987969
2020-08-02 14:26:01.820,43.9438735,-78.898797
2020-08-02 14:26:02.821,43.9439097,-78.898797
2020-08-02 14:26:03.821,43.9439553,-78.8987972
2020-08-02 14:26:04.823,43.9440021,-78.8987971
2020-08-02 14:26:05.821,43.9440483,-78.8987967
2020-08-02 14:26:06.823,43.9440938,-78.898796
2020-08-02 14:26:07.806,43.9441392,-78.8987953
2020-08-02 14:26:08.805,43.9441849,-78.8987947
2020-08-02 14:26:09.807,43.9442312,-78.8987943
2020-08-02 14:26:10.824,43.9442776,-78.8987938
2020-08-02 14:26:11.823,43.9443231,-78.8987932
2020-08-02 14:26:12.807,43.9443593,-78.898793
2020-08-02 14:26:13.808,43.9444048,-78.8987929
2020-08-02 14:26:14.825,43.9444514,-78.8987932
2020-08-02 14:26:15.825,43.944498,-78.8987935
2020-08-02 14:26:16.825,43.9445438,-78.8987935
2020-08-02 14:26:17.825,43.9445891,-78.8987933
2020-08-02 14:26:18.827,43.9446347,-78.8987931
2020-08-02 14:26:19.828,43.9446812,-78.8987929
2020-08-02 14:26:20.811,43.9447277,-78.8987925
2020-08-02 14:26:21.810,43.9447735,-78.8987922
2020-08-02 14:26:22.810,43.9448097,-78.8987919
2020-08-02 14:26:23.813,43.9448549,-78.8987916
2020-08-02 14:26:24.811,43.9449012,-78.8987915
2020-08-02 14:26:25.828,43.9449476,-78.8987916
2020-08-02 14:26:26.829,43.9449932,-78.8987916
2020-08-02 14:26:27.828,43.9450384,-78.8987914
2020-08-02 14:26:28.813,43.9450839,-78.8987912
2020-08-02 14:26:29.815,43.9451301,-78.8987912
2020-08-02 14:26:30.814,43.9451767,-78.8987915
2020-08-02 14:26:31.814,43.9452224,-78.8987916
2020-08-02 14:26:32.815,43.9452587,-78.8987916
2020-08-02 14:26:33.831,43.9453035,-78.8987917
2020-08-02 14:26:34.831,43.9453492,-78.8987922
2020-08-02 14:26:35.815,43.9453956,-78.8987928
2020-08-02 14:26:36.804,43.9454413,-78.898793
2020-08-02 14:26:37.818,43.9454866,-78.8987928
2020-08-02 14:26:38.822,43.9455318,-78.8987923
2020-08-02 14:26:39.817,43.9455776,-78.8987915
2020-08-02 14:26:40.820,43.9456238,-78.8987907
2020-08-02 14:26:41.804,43.9456697,-78.8987899
2020-08-02 14:26:42.819,43.9457148,-78.8987893
2020-08-02 14:26:43.819,43.9457509,-78.8987888
2020-08-02 14:26:44.819,43.9457965,-78.8987885
2020-08-02 14:26:45.819,43.9458429,-78.8987884
2020-08-02 14:26:46.819,43.945889,-78.8987885
2020-08-02 14:26:47.820,43.9459345,-78.8987886
2020-08-02 14:26:48.804,43.94598,-78.8987888
2020-08-02 14:26:49.820,43.9460259,-78.8987889
2020-08-02 14:26:50.821,43.9460725,-78.8987892
2020-08-02 14:26:51.820,43.946119,-78.8987893
2020-08-02 14:26:52.821,43.9461644,-78.8987892
2020-08-02 14:26:53.821,43.9462009,-78.8987891
2020-08-02 14:26:54.805,43.9462465,-78.898789
2020-08-02 14:26:55.822,43.9462931,-78.8987892
2020-08-02 14:26:56.822,43.9463392,-78.8987894
2020-08-02 14:26:57.806,43.9463849,-78.8987895
2020-08-02 14:26:58.823,43.9464306,-78.8987894
2020-08-02 14:26:59.807,43.9464769,-78.898789
2020-08-02 14:27:00.824,43.9465238,-78.898789
2020-08-02 14:27:01.824,43.9465708,-78.898789
2020-08-02 14:27:02.825,43.9466167,-78.8987892
2020-08-02 14:27:03.825,43.9466531,-78.8987892
2020-08-02 14:27:04.826,43.9466989,-78.8987892
2020-08-02 14:27:05.825,43.9467454,-78.8987892
2020-08-02 14:27:06.810,43.9467918,-78.8987888
2020-08-02 14:27:07.810,43.9468371,-78.8987883
2020-08-02 14:27:08.811,43.9468822,-78.8987881
2020-08-02 14:27:09.811,43.9469272,-78.8987881
2020-08-02 14:27:10.811,43.9469729,-78.8987883
2020-08-02 14:27:11.811,43.9470188,-78.8987881
2020-08-02 14:27:12.812,43.9470641,-78.8987879
2020-08-02 14:27:13.814,43.9470983,-78.8987876
2020-08-02 14:27:14.830,43.9471241,-78.8987858
2020-08-02 14:27:15.829,43.9471377,-78.8987837
2020-08-02 14:27:16.830,43.947153,-78.8987688
2020-08-02 14:27:17.830,43.9471676,-78.8987164
2020-08-02 14:27:18.815,43.9471815,-78.8986535
2020-08-02 14:27:19.814,43.9471954,-78.898592
2020-08-02 14:27:20.815,43.9472084,-78.8985312
2020-08-02 14:27:21.815,43.9472206,-78.8984722
2020-08-02 14:27:22.815,43.9472271,-78.8984355
2020-08-02 14:27:23.816,43.9472278,-78.8984221
2020-08-02 14:27:24.817,43.9472239,-78.8984111
2020-08-02 14:27:25.819,43.9471962,-78.8984005
2020-08-02 14:27:26.818,43.9471499,-78.8983968
2020-08-02 14:27:27.818,43.9471034,-78.8983962
2020-08-02 14:27:28.818,43.9470587,-78.8983968
2020-08-02 14:27:29.820,43.9470148,-78.8983979
2020-08-02 14:27:30.806,43.9469702,-78.898399
2020-08-02 14:27:31.804,43.946925,-78.8984002
2020-08-02 14:27:32.806,43.9468795,-78.8984014
2020-08-02 14:27:33.820,43.9468345,-78.8984024
2020-08-02 14:27:34.822,43.9467982,-78.8984029
2020-08-02 14:27:35.822,43.9467527,-78.8984033
2020-08-02 14:27:36.821,43.9467063,-78.8984036
2020-08-02 14:27:37.822,43.9466599,-78.8984038
2020-08-02 14:27:38.805,43.946614,-78.8984039
2020-08-02 14:27:39.804,43.9465681,-78.8984039
2020-08-02 14:27:40.805,43.9465218,-78.8984035
2020-08-02 14:27:41.822,43.9464748,-78.8984026
2020-08-02 14:27:42.823,43.9464283,-78.898402
2020-08-02 14:27:43.823,43.9464283,-78.898402
2020-08-02 14:27:44.824,43.946383,-78.8984016
2020-08-02 14:27:45.824,43.9463468,-78.8984014
2020-08-02 14:27:46.824,43.9463013,-78.8984011
2020-08-02 14:27:47.808,43.9462547,-78.898401
2020-08-02 14:27:48.809,43.9462085,-78.8984012
2020-08-02 14:27:49.827,43.9461631,-78.8984015
2020-08-02 14:27:50.809,43.9461177,-78.8984018
2020-08-02 14:27:51.825,43.9460721,-78.8984022
2020-08-02 14:27:52.810,43.9460258,-78.8984023
2020-08-02 14:27:53.810,43.9459792,-78.8984025
2020-08-02 14:27:54.827,43.9459335,-78.8984028
2020-08-02 14:27:55.811,43.945897,-78.8984031
2020-08-02 14:27:56.811,43.9458515,-78.8984031
2020-08-02 14:27:57.828,43.9458052,-78.8984029
2020-08-02 14:27:58.831,43.9457588,-78.8984028
2020-08-02 14:27:59.812,43.9457136,-78.8984026
2020-08-02 14:28:00.813,43.9456684,-78.8984026
2020-08-02 14:28:01.812,43.945623,-78.8984021
2020-08-02 14:28:02.829,43.9455768,-78.8984015
2020-08-02 14:28:03.830,43.9455303,-78.898401
2020-08-02 14:28:04.814,43.9454845,-78.8984007
2020-08-02 14:28:05.815,43.9454483,-78.8984006
2020-08-02 14:28:06.815,43.9454035,-78.8984008
2020-08-02 14:28:07.815,43.9453572,-78.8984009
2020-08-02 14:28:08.817,43.9453103,-78.898401
2020-08-02 14:28:09.832,43.9452644,-78.8984015
2020-08-02 14:28:10.804,43.9452189,-78.898402
2020-08-02 14:28:11.816,43.9451736,-78.8984026
2020-08-02 14:28:12.804,43.9451276,-78.8984027
2020-08-02 14:28:13.804,43.9450811,-78.8984027
2020-08-02 14:28:14.818,43.9450352,-78.8984026
2020-08-02 14:28:15.820,43.9449988,-78.8984025
2020-08-02 14:28:16.817,43.9449536,-78.8984025
2020-08-02 14:28:17.817,43.9449077,-78.8984023
2020-08-02 14:28:18.819,43.9448609,-78.8984019
2020-08-02 14:28:19.818,43.9448149,-78.8984019
2020-08-02 14:28:20.804,43.9447694,-78.8984018
2020-08-02 14:28:21.820,43.9447242,-78.8984019
2020-08-02 14:28:22.820,43.9446782,-78.8984017
2020-08-02 14:28:23.806,43.9446316,-78.8984013
2020-08-02 14:28:24.820,43.9445851,-78.8984011
2020-08-02 14:28:25.821,43.944539,-78.8984012
2020-08-02 14:28:26.821,43.9444935,-78.8984015
2020-08-02 14:28:27.821,43.9444485,-78.8984018
2020-08-02 14:28:28.824,43.9444121,-78.8984019
2020-08-02 14:28:29.807,43.944367,-78.8984019
2020-08-02 14:28:30.824,43.9443215,-78.898402
2020-08-02 14:28:31.824,43.944276,-78.8984021
2020-08-02 14:28:32.825,43.9442295,-78.898402
2020-08-02 14:28:33.825,43.9441824,-78.8984017
2020-08-02 14:28:34.824,43.9441357,-78.8984015
2020-08-02 14:28:35.808,43.9440897,-78.8984011
2020-08-02 14:28:36.827,43.9440435,-78.8984006
2020-08-02 14:28:37.825,43.9439978,-78.8984004
2020-08-02 14:28:38.815,43.9439525,-78.8984002
2020-08-02 14:28:39.825,43.9439161,-78.8984003
2020-08-02 14:28:40.826,43.9438711,-78.8984004
2020-08-02 14:28:41.827,43.9438256,-78.8984003
2020-08-02 14:28:42.810,43.9437786,-78.8984
2020-08-02 14:28:43.828,43.943732,-78.8983997
2020-08-02 14:28:44.813,43.9436857,-78.8983998
2020-08-02 14:28:45.811,43.9436397,-78.8984001
2020-08-02 14:28:46.814,43.9435943,-78.8984006
2020-08-02 14:28:47.813,43.9435493,-78.8984011
