Timestamp,gps.lat,gps.lon
2020-08-02 13:58:43.807,43.9466705,-78.8991787
2020-08-02 13:58:44.808,43.9466341,-78.8991787
2020-08-02 13:58:45.809,43.9465883,-78.8991784
2020-08-02 13:58:46.811,43.9465419,-78.899178
2020-08-02 13:58:47.808,43.9464953,-78.8991775
2020-08-02 13:58:48.804,43.9464489,-78.899177
2020-08-02 13:58:49.824,43.9464034,-78.8991767
2020-08-02 13:58:50.806,43.946358,-78.8991765
2020-08-02 13:58:51.805,43.9463114,-78.899176
2020-08-02 13:58:52.804,43.9462643,-78.8991757
2020-08-02 13:58:53.807,43.9462182,-78.8991755
2020-08-02 13:58:54.810,43.9461815,-78.8991757
2020-08-02 13:58:55.810,43.9461361,-78.8991761
2020-08-02 13:58:56.810,43.9460901,-78.8991764
2020-08-02 13:58:57.804,43.9460436,-78.8991765
2020-08-02 13:58:58.805,43.945998,-78.8991764
2020-08-02 13:58:59.804,43.9459527,-78.8991763
2020-08-02 13:59:00.812,43.9459074,-78.8991765
2020-08-02 13:59:01.813,43.9458626,-78.8991767
2020-08-02 13:59:02.813,43.9458173,-78.899177
2020-08-02 13:59:03.813,43.9457722,-78.8991772
2020-08-02 13:59:04.813,43.9457272,-78.8991774
2020-08-02 13:59:05.814,43.9456908,-78.8991774
2020-08-02 13:59:06.804,43.9456449,-78.8991775
2020-08-02 13:59:07.804,43.945598,-78.8991775
2020-08-02 13:59:08.806,43.9455515,-78.8991775
2020-08-02 13:59:09.808,43.9455049,-78.8991776
2020-08-02 13:59:10.809,43.9454589,-78.8991778
2020-08-02 13:59:11.813,43.9454136,-78.8991778
2020-08-02 13:59:12.809,43.9453774,-78.8991778
2020-08-02 13:59:13.808,43.9453321,-78.8991777
2020-08-02 13:59:14.805,43.9452854,-78.8991772
2020-08-02 13:59:15.805,43.9452393,-78.8991768
2020-08-02 13:59:16.806,43.9451938,-78.8991767
2020-08-02 13:59:17.803,43.9451483,-78.8991767
2020-08-02 13:59:18.804,43.9451023,-78.8991769
2020-08-02 13:59:19.804,43.9450556,-78.8991771
2020-08-02 13:59:20.804,43.9450092,-78.8991775
2020-08-02 13:59:21.813,43.944964,-78.899178
2020-08-02 13:59:22.820,43.9449279,-78.8991783
2020-08-02 13:59:23.820,43.944883,-78.8991784
2020-08-02 13:59:24.807,43.9448367,-78.8991784
2020-08-02 13:59:25.804,43.9447901,-78.8991783
2020-08-02 13:59:26.804,43.9447443,-78.8991783
2020-08-02 13:59:27.805,43.9446985,-78.8991783
2020-08-02 13:59:28.807,43.9446527,-78.8991783
2020-08-02 13:59:29.806,43.9446062,-78.8991779
2020-08-02 13:59:30.804,43.9445594,-78.8991776
2020-08-02 13:59:31.806,43.9445134,-78.8991774
2020-08-02 13:59:32.823,43.944477,-78.8991773
2020-08-02 13:59:33.807,43.9444316,-78.8991771
2020-08-02 13:59:34.804,43.9443852,-78.8991767
2020-08-02 13:59:35.804,43.9443387,-78.8991764
2020-08-02 13:59:36.808,43.944293,-78.8991764
2020-08-02 13:59:37.811,43.9442478,-78.8991766
2020-08-02 13:59:38.808,43.9442023,-78.8991769
2020-08-02 13:59:39.812,43.9441561,-78.8991769
2020-08-02 13:59:40.811,43.9441097,-78.8991771
2020-08-02 13:59:41.809,43.9440641,-78.8991775
2020-08-02 13:59:42.809,43.9440282,-78.8991779
2020-08-02 13:59:43.804,43.9439836,-78.8991782
2020-08-02 13:59:44.826,43.943938,-78.8991779
2020-08-02 13:59:45.811,43.9438914,-78.8991775
2020-08-02 13:59:46.804,43.9438457,-78.8991772
2020-08-02 13:59:47.804,43.9438001,-78.8991771
2020-08-02 13:59:48.804,43.9437545,-78.8991768
2020-08-02 13:59:49.815,43.9437084,-78.8991765
2020-08-02 13:59:50.814,43.9436617,-78.8991762
2020-08-02 13:59:51.805,43.9436153,-78.8991762
2020-08-02 13:59:52.808,43.94357,-78.8991764
2020-08-02 13:59:53.804,43.9435336,-78.8991766
2020-08-02 13:59:54.804,43.9434879,-78.8991768
2020-08-02 13:59:55.807,43.9434412,-78.8991768
2020-08-02 13:59:56.804,43.943395,-78.899177
2020-08-02 13:59:57.814,43.9433496,-78.8991773
2020-08-02 13:59:58.816,43.9433042,-78.8991774
2020-08-02 13:59:59.816,43.9432587,-78.8991772
2020-08-02 14:00:00.809,43.9432254,-78.8991781
2020-08-02 14:00:01.804,43.9432089,-78.8991805
2020-08-02 14:00:02.804,43.9431941,-78.8991722
2020-08-02 14:00:03.804,43.9431838,-78.8991411
2020-08-02 14:00:04.804,43.9431712,-78.899082
2020-08-02 14:00:05.819,43.9431535,-78.8990195
2020-08-02 14:00:06.804,43.9431329,-78.8989588
2020-08-02 14:00:07.819,43.9431123,-78.8989009
2020-08-02 14:00:08.805,43.9430927,-78.8988469
2020-08-02 14:00:09.820,43.9430795,-78.8988162
2020-08-02 14:00:10.810,43.9430741,-78.8988044
2020-08-02 14:00:11.811,43.943086,-78.8988011
2020-08-02 14:00:12.807,43.9431155,-78.8988012
2020-08-02 14:00:13.820,43.9431526,-78.8988002
2020-08-02 14:00:14.804,43.9431997,-78.8987982
2020-08-02 14:00:15.808,43.9432476,-78.8987973
2020-08-02 14:00:16.808,43.9432951,-78.8987954
2020-08-02 14:00:17.809,43.9433411,-78.8987937
2020-08-02 14:00:18.804,43.9433869,-78.8987926
2020-08-02 14:00:19.810,43.9434327,-78.8987924
2020-08-02 14:00:20.809,43.9434788,-78.8987927
2020-08-02 14:00:21.811,43.9435251,-78.8987935
2020-08-02 14:00:22.811,43.9435705,-78.8987942
2020-08-02 14:00:23.825,43.9436064,-78.898795
2020-08-02 14:00:24.804,43.943651,-78.8987957
2020-08-02 14:00:25.808,43.9436971,-78.8987964
2020-08-02 14:00:26.810,43.9437434,-78.8987967
2020-08-02 14:00:27.807,43.943789,-78.8987966
2020-08-02 14:00:28.811,43.9438342,-78.8987964
2020-08-02 14:00:29.827,43.9438794,-78.898796
2020-08-02 14:00:30.810,43.9439255,-78.8987959
2020-08-02 14:00:31.811,43.9439723,-78.898796
2020-08-02 14:00:32.812,43.9440186,-78.8987961
2020-08-02 14:00:33.806,43.9440553,-78.898796
2020-08-02 14:00:34.812,43.9441008,-78.8987959
2020-08-02 14:00:35.812,43.9441468,-78.8987959
2020-08-02 14:00:36.804,43.9441931,-78.898796
2020-08-02 14:00:37.804,43.9442385,-78.8987961
2020-08-02 14:00:38.810,43.9442834,-78.8987961
2020-08-02 14:00:39.804,43.9443287,-78.898796
2020-08-02 14:00:40.804,43.9443749,-78.8987962
2020-08-02 14:00:41.805,43.9444216,-78.8987962
2020-08-02 14:00:42.815,43.9444679,-78.898796
2020-08-02 14:00:43.807,43.9445044,-78.8987954
2020-08-02 14:00:44.804,43.9445497,-78.8987947
2020-08-02 14:00:45.804,43.9445956,-78.8987945
2020-08-02 14:00:46.807,43.9446423,-78.8987942
2020-08-02 14:00:47.816,43.9446885,-78.8987939
2020-08-02 14:00:48.805,43.944734,-78.8987935
2020-08-02 14:00:49.817,43.9447794,-78.8987931
2020-08-02 14:00:50.804,43.944825,-78.898793
2020-08-02 14:00:51.818,43.9448717,-78.8987929
2020-08-02 14:00:52.804,43.944918,-78.8987929
2020-08-02 14:00:53.805,43.9449633,-78.8987929
2020-08-02 14:00:54.804,43.9449995,-78.8987929
2020-08-02 14:00:55.804,43.9450451,-78.8987929
2020-08-02 14:00:56.807,43.9450919,-78.8987929
2020-08-02 14:00:57.805,43.9451381,-78.8987927
2020-08-02 14:00:58.822,43.9451836,-78.8987924
2020-08-02 14:00:59.804,43.945229,-78.8987919
2020-08-02 14:01:00.804,43.9452748,-78.8987914
2020-08-02 14:01:01.806,43.9453213,-78.8987912
2020-08-02 14:01:02.805,43.9453679,-78.8987908
2020-08-02 14:01:03.805,43.9454134,-78.8987904
2020-08-02 14:01:04.823,43.9454495,-78.8987902
2020-08-02 14:01:05.823,43.9454948,-78.8987902
2020-08-02 14:01:06.823,43.9455411,-78.8987906
2020-08-02 14:01:07.807,43.9455876,-78.8987911
2020-08-02 14:01:08.807,43.9456333,-78.898791
2020-08-02 14:01:09.824,43.9456786,-78.898791
2020-08-02 14:01:10.807,43.9457243,-78.8987907
2020-08-02 14:01:11.808,43.9457707,-78.8987904
2020-08-02 14:01:12.812,43.9458172,-78.89879
2020-08-02 14:01:13.804,43.945863,-78.8987896
2020-08-02 14:01:14.826,43.9458993,-78.8987893
2020-08-02 14:01:15.811,43.9459447,-78.898789
2020-08-02 14:01:16.811,43.9459911,-78.898789
2020-08-02 14:01:17.806,43.9460374,-78.898789
2020-08-02 14:01:18.827,43.9460828,-78.8987891
2020-08-02 14:01:19.828,43.9461279,-78.898789
2020-08-02 14:01:20.829,43.9461731,-78.8987888
2020-08-02 14:01:21.813,43.9462194,-78.8987889
2020-08-02 14:01:22.814,43.9462662,-78.8987891
2020-08-02 14:01:23.813,43.9463121,-78.8987891
2020-08-02 14:01:24.804,43.9463484,-78.8987891
2020-08-02 14:01:25.813,43.9463934,-78.8987893
2020-08-02 14:01:26.804,43.9464395,-78.8987897
2020-08-02 14:01:27.830,43.9464859,-78.8987904
2020-08-02 14:01:28.814,43.9465314,-78.8987906
2020-08-02 14:01:29.815,43.9465767,-78.8987905
2020-08-02 14:01:30.804,43.9466218,-78.8987901
2020-08-02 14:01:31.815,43.9466675,-78.8987895
2020-08-02 14:01:32.816,43.9467136,-78.8987888
2020-08-02 14:01:33.817,43.9467594,-78.8987881
2020-08-02 14:01:34.804,43.9467955,-78.8987876
2020-08-02 14:01:35.804,43.9468406,-78.898787
2020-08-02 14:01:36.805,43.9468862,-78.8987867
2020-08-02 14:01:37.818,43.9469326,-78.8987866
2020-08-02 14:01:38.804,43.9469787,-78.8987865
2020-08-02 14:01:39.821,43.9470242,-78.8987867
2020-08-02 14:01:40.819,43.9470696,-78.8987868
2020-08-02 14:01:41.807,43.9471094,-78.8987866
2020-08-02 14:01:42.804,43.9471305,-78.8987849
2020-08-02 14:01:43.819,43.9471305,-78.8987849
2020-08-02 14:01:44.807,43.9471441,-78.8987823
2020-08-02 14:01:45.804,43.9471587,-78.8987526
2020-08-02 14:01:46.804,43.9471693,-78.8987052
2020-08-02 14:01:47.821,43.9471835,-78.8986418
2020-08-02 14:01:48.805,43.9471983,-78.8985793
2020-08-02 14:01:49.804,43.9472121,-78.8985188
2020-08-02 14:01:50.805,43.9472243,-78.8984633
2020-08-02 14:01:51.808,43.9472298,-78.8984315
2020-08-02 14:01:52.822,43.94723,-78.8984176
2020-08-02 14:01:53.823,43.9472175,-78.8984058
2020-08-02 14:01:54.806,43.9471825,-78.8983972
2020-08-02 14:01:55.809,43.9471359,-78.8983954
2020-08-02 14:01:56.808,43.9470987,-78.8983952
2020-08-02 14:01:57.811,43.9470536,-78.8983956
2020-08-02 14:01:58.804,43.9470078,-78.8983971
2020-08-02 14:01:59.809,43.9469618,-78.8983992
2020-08-02 14:02:00.812,43.9469166,-78.8984014
2020-08-02 14:02:01.811,43.9468713,-78.8984031
2020-08-02 14:02:02.804,43.9468258,-78.8984042
2020-08-02 14:02:03.807,43.9467799,-78.8984049
2020-08-02 14:02:04.804,43.9467337,-78.898405
2020-08-02 14:02:05.811,43.946688,-78.8984052
2020-08-02 14:02:06.827,43.9466518,-78.8984052
2020-08-02 14:02:07.805,43.9466065,-78.898405
2020-08-02 14:02:08.811,43.9465603,-78.8984044
2020-08-02 14:02:09.812,43.9465136,-78.8984036
2020-08-02 14:02:10.829,43.9464676,-78.898403
2020-08-02 14:02:11.813,43.9464218,-78.8984026
2020-08-02 14:02:12.812,43.946376,-78.8984022
2020-08-02 14:02:13.804,43.9463295,-78.898402
2020-08-02 14:02:14.811,43.9462829,-78.8984019
2020-08-02 14:02:15.814,43.9462372,-78.8984018
2020-08-02 14:02:16.804,43.9461922,-78.8984019
2020-08-02 14:02:17.804,43.9461561,-78.8984017
2020-08-02 14:02:18.804,43.9461105,-78.8984013
2020-08-02 14:02:19.816,43.9460639,-78.8984008
2020-08-02 14:02:20.815,43.9460181,-78.8984005
2020-08-02 14:02:21.817,43.9459726,-78.8984006
2020-08-02 14:02:22.805,43.9459272,-78.8984009
2020-08-02 14:02:23.804,43.9458813,-78.8984011
2020-08-02 14:02:24.819,43.9458344,-78.8984012
2020-08-02 14:02:25.806,43.9457877,-78.8984016
2020-08-02 14:02:26.804,43.9457422,-78.8984024
2020-08-02 14:02:27.806,43.9457059,-78.8984029
2020-08-02 14:02:28.804,43.9456603,-78.8984035
2020-08-02 14:02:29.804,43.9456135,-78.8984039
2020-08-02 14:02:30.819,43.9455672,-78.8984043
2020-08-02 14:02:31.804,43.9455215,-78.8984048
2020-08-02 14:02:32.807,43.945476,-78.898405
2020-08-02 14:02:33.820,43.9454301,-78.8984047
2020-08-02 14:02:34.821,43.9453835,-78.8984038
2020-08-02 14:02:35.804,43.9453371,-78.8984031
2020-08-02 14:02:36.822,43.9452918,-78.8984025
2020-08-02 14:02:37.810,43.9452556,-78.8984022
2020-08-02 14:02:38.822,43.9452105,-78.8984019
2020-08-02 14:02:39.806,43.945164,-78.8984018
2020-08-02 14:02:40.807,43.9451179,-78.8984018
2020-08-02 14:02:41.823,43.9450723,-78.8984021
2020-08-02 14:02:42.824,43.9450268,-78.8984024
2020-08-02 14:02:43.812,43.9449814,-78.8984028
2020-08-02 14:02:44.811,43.9449353,-78.8984028
2020-08-02 14:02:45.808,43.9448887,-78.8984029
2020-08-02 14:02:46.809,43.944843,-78.8984031
2020-08-02 14:02:47.809,43.9448064,-78.8984033
2020-08-02 14:02:48.805,43.9447611,-78.8984033
2020-08-02 14:02:49.827,43.9447147,-78.8984031
2020-08-02 14:02:50.827,43.944668,-78.8984029
2020-08-02 14:02:51.810,43.9446226,-78.8984027
2020-08-02 14:02:52.811,43.9445774,-78.8984026
2020-08-02 14:02:53.811,43.9445322,-78.8984022
2020-08-02 14:02:54.812,43.9444862,-78.8984016
2020-08-02 14:02:55.804,43.9444397,-78.898401
2020-08-02 14:02:56.804,43.9443939,-78.8984007
2020-08-02 14:02:57.812,43.9443576,-78.8984005
2020-08-02 14:02:58.813,43.9443126,-78.8984007
2020-08-02 14:02:59.813,43.9442662,-78.8984008
2020-08-02 14:03:00.814,43.9442192,-78.898401
2020-08-02 14:03:01.804,43.9441734,-78.8984015
2020-08-02 14:03:02.804,43.9441281,-78.898402
2020-08-02 14:03:03.808,43.9440831,-78.8984025
2020-08-02 14:03:04.805,43.9440373,-78.8984027
2020-08-02 14:03:05.804,43.9439905,-78.8984026
2020-08-02 14:03:06.816,43.9439444,-78.8984024
2020-08-02 14:03:07.804,43.9439079,-78.8984023
2020-08-02 14:03:08.804,43.9438627,-78.8984022
2020-08-02 14:03:09.805,43.9438168,-78.898402
2020-08-02 14:03:10.804,43.9437701,-78.8984017
2020-08-02 14:03:11.804,43.9437242,-78.8984016
2020-08-02 14:03:12.818,43.9436788,-78.8984015
2020-08-02 14:03:13.805,43.9436337,-78.8984015
2020-08-02 14:03:14.804,43.9435878,-78.8984013
2020-08-02 14:03:15.804,43.9435411,-78.8984009
2020-08-02 14:03:16.807,43.9434944,-78.8984007
