Timestamp,roll
2020-08-02 15:32:49,-35.3
2020-08-02 15:32:50,-34.4
2020-08-02 15:32:51,-33.4
2020-08-02 15:32:52,-31.5
2020-08-02 15:32:53,-29.1
2020-08-02 15:32:54,-26.8
2020-08-02 15:32:55,-23.9
2020-08-02 15:32:56,-20.3
2020-08-02 15:32:57,-17.9
2020-08-02 15:32:58,-14.2
2020-08-02 15:32:59,-10.5
2020-08-02 15:33:00,-7.5
2020-08-02 15:33:01,-5.3
2020-08-02 15:33:02,-3.4
2020-08-02 15:33:03,-1.9
2020-08-02 15:33:04,-0.9
2020-08-02 15:33:05,0.2
2020-08-02 15:33:06,0.9
2020-08-02 15:33:07,1.6
2020-08-02 15:33:08,1.9
2020-08-02 15:33:09,-31
2020-08-02 15:33:10,-36.6
2020-08-02 15:33:11,-36.5
2020-08-02 15:33:12,-36.4
2020-08-02 15:33:13,-36.7
2020-08-02 15:33:14,-36.9
2020-08-02 15:33:15,-36.7
2020-08-02 15:33:16,-35.3
2020-08-02 15:33:17,-32.4
2020-08-02 15:33:18,-26.7
2020-08-02 15:33:19,-21
2020-08-02 15:33:20,-15.7
2020-08-02 15:33:21,-9.5
2020-08-02 15:33:22,-1.9
2020-08-02 15:33:23,1.8
2020-08-02 15:33:24,4.4
2020-08-02 15:33:25,6.2
2020-08-02 15:33:26,7.2
2020-08-02 15:33:27,7.5
2020-08-02 15:33:28,7.4
2020-08-02 15:33:29,7
2020-08-02 15:33:30,16.3
2020-08-02 15:33:31,19.2
2020-08-02 15:33:32,35.8
2020-08-02 15:33:33,35.8
2020-08-02 15:33:34,35.8
2020-08-02 15:33:35,36.3
2020-08-02 15:33:36,36.7
2020-08-02 15:33:37,36.9
2020-08-02 15:33:38,36.3
2020-08-02 15:33:39,35.2
2020-08-02 15:33:40,34.2
2020-08-02 15:33:41,31.8
2020-08-02 15:33:42,27.4
2020-08-02 15:33:43,21.4
2020-08-02 15:33:44,14.4
2020-08-02 15:33:45,8.4
2020-08-02 15:33:46,3.6
2020-08-02 15:33:47,0.8
2020-08-02 15:33:48,-2.4
2020-08-02 15:33:49,-4.6
2020-08-02 15:33:50,-5.9
2020-08-02 15:33:51,-6.1
2020-08-02 15:33:52,-5.9
2020-08-02 15:33:53,-5.4
2020-08-02 15:33:54,-5
2020-08-02 15:33:55,-4.4
2020-08-02 15:33:56,-3.8
2020-08-02 15:33:57,-2.9
2020-08-02 15:33:58,-2.5
2020-08-02 15:33:59,-2.1
2020-08-02 15:34:00,-1.5
2020-08-02 15:34:01,-0.8
2020-08-02 15:34:02,-0.5
2020-08-02 15:34:03,-0.3
2020-08-02 15:34:04,-0.2
2020-08-02 15:34:05,-0.1
2020-08-02 15:34:06,0
2020-08-02 15:34:07,0.3
2020-08-02 15:34:08,-15.8
2020-08-02 15:34:09,-10.7
2020-08-02 15:34:10,-35.5
2020-08-02 15:34:11,-36
2020-08-02 15:34:12,-36
2020-08-02 15:34:13,-35.9
2020-08-02 15:34:14,-36.2
2020-08-02 15:34:15,-36.3
2020-08-02 15:34:16,-35.6
2020-08-02 15:34:17,-33.8
2020-08-02 15:34:18,-31.1
2020-08-02 15:34:19,-26.3
2020-08-02 15:34:20,-18.9
2020-08-02 15:34:21,-11.6
2020-08-02 15:34:22,-4.4
2020-08-02 15:34:23,1.2
2020-08-02 15:34:24,3.9
2020-08-02 15:34:25,5.2
2020-08-02 15:34:26,5.8
2020-08-02 15:34:27,6.1
2020-08-02 15:34:28,6.2
2020-08-02 15:34:29,5.8
2020-08-02 15:34:30,5.1
2020-08-02 15:34:31,4.1
2020-08-02 15:34:32,3.2
2020-08-02 15:34:33,2.6
2020-08-02 15:34:34,1.7
2020-08-02 15:34:35,1
2020-08-02 15:34:36,0.7
2020-08-02 15:34:37,0.4
2020-08-02 15:34:38,0.2
2020-08-02 15:34:39,0.2
2020-08-02 15:34:40,-0.2
2020-08-02 15:34:41,-0.1
2020-08-02 15:34:42,-0.1
2020-08-02 15:34:43,17.7
2020-08-02 15:34:44,25.4
2020-08-02 15:34:45,35.4
2020-08-02 15:34:46,35.6
2020-08-02 15:34:47,35.7
2020-08-02 15:34:48,36.2
2020-08-02 15:34:49,36.5
2020-08-02 15:34:50,36
2020-08-02 15:34:51,34.7
2020-08-02 15:34:52,33.1
2020-08-02 15:34:53,30.3
2020-08-02 15:34:54,25.6
2020-08-02 15:34:55,19.3
2020-08-02 15:34:56,13
2020-08-02 15:34:57,8.1
2020-08-02 15:34:58,4.1
2020-08-02 15:34:59,1.4
2020-08-02 15:35:00,-0.8
2020-08-02 15:35:01,-3.7
2020-08-02 15:35:02,-5.1
2020-08-02 15:35:03,-5.7
2020-08-02 15:35:04,-6
2020-08-02 15:35:05,-5.8
2020-08-02 15:35:06,-5.2
2020-08-02 15:35:07,-4.5
2020-08-02 15:35:08,-3.9
2020-08-02 15:35:09,-3.1
2020-08-02 15:35:10,-2.7
2020-08-02 15:35:11,-2.1
2020-08-02 15:35:12,-1.5
2020-08-02 15:35:13,-1.1
2020-08-02 15:35:14,-0.7
2020-08-02 15:35:15,-0.5
2020-08-02 15:35:16,-0.4
2020-08-02 15:35:17,-0.3
2020-08-02 15:35:18,-0.2
2020-08-02 15:35:19,-0.1
2020-08-02 15:35:20,0.2
2020-08-02 15:35:21,0.1
2020-08-02 15:35:22,-20.3
2020-08-02 15:35:23,-36.7
2020-08-02 15:35:24,-35.8
2020-08-02 15:35:25,-36
2020-08-02 15:35:26,-36.1
2020-08-02 15:35:27,-36.4
2020-08-02 15:35:28,-36.4
2020-08-02 15:35:29,-35.9
2020-08-02 15:35:30,-34.2
2020-08-02 15:35:31,-31.4
2020-08-02 15:35:32,-27.5
2020-08-02 15:35:33,-22.5
2020-08-02 15:35:34,-17
2020-08-02 15:35:35,-11.4
2020-08-02 15:35:36,-6
2020-08-02 15:35:37,-1.8
2020-08-02 15:35:38,2.1
2020-08-02 15:35:39,4.3
2020-08-02 15:35:40,5.5
2020-08-02 15:35:41,5.9
2020-08-02 15:35:42,5.9
2020-08-02 15:35:43,5.6
2020-08-02 15:35:44,5.2
2020-08-02 15:35:45,4.8
2020-08-02 15:35:46,4.1
2020-08-02 15:35:47,3.4
2020-08-02 15:35:48,2.8
2020-08-02 15:35:49,2.1
2020-08-02 15:35:50,1.9
2020-08-02 15:35:51,1.5
2020-08-02 15:35:52,1.3
2020-08-02 15:35:53,1.1
2020-08-02 15:35:54,0.8
2020-08-02 15:35:55,0.4
2020-08-02 15:35:56,0.4
2020-08-02 15:35:57,0.4
2020-08-02 15:35:58,0.4
2020-08-02 15:35:59,0.1
2020-08-02 15:36:00,0.2
2020-08-02 15:36:01,18.8
2020-08-02 15:36:02,17.8
2020-08-02 15:36:03,35.5
2020-08-02 15:36:04,35.5
2020-08-02 15:36:05,35.7
2020-08-02 15:36:06,36.3
2020-08-02 15:36:07,36.3
2020-08-02 15:36:08,35.6
2020-08-02 15:36:09,34.2
2020-08-02 15:36:10,32
2020-08-02 15:36:11,27.7
2020-08-02 15:36:12,23.3
2020-08-02 15:36:13,17
2020-08-02 15:36:14,11.3
2020-08-02 15:36:15,8.4
2020-08-02 15:36:16,3.8
2020-08-02 15:36:17,-0.6
2020-08-02 15:36:18,-3.2
2020-08-02 15:36:19,-4.6
2020-08-02 15:36:20,-5.8
2020-08-02 15:36:21,-6.2
2020-08-02 15:36:22,-6.3
2020-08-02 15:36:23,-6.1
2020-08-02 15:36:24,-5.7
2020-08-02 15:36:25,-4.9
2020-08-02 15:36:26,-4.3
2020-08-02 15:36:27,-3.8
2020-08-02 15:36:28,-3.1
2020-08-02 15:36:29,-2.3
2020-08-02 15:36:30,-1.6
2020-08-02 15:36:31,-1.4
2020-08-02 15:36:32,-0.7
2020-08-02 15:36:33,-0.3
2020-08-02 15:36:34,-0.2
2020-08-02 15:36:35,0.1
2020-08-02 15:36:36,0.3
2020-08-02 15:36:37,0.3
2020-08-02 15:36:38,0.6
2020-08-02 15:36:39,0.5
2020-08-02 15:36:40,0.3
2020-08-02 15:36:41,-30.7
2020-08-02 15:36:42,-35.6
2020-08-02 15:36:43,-35.8
2020-08-02 15:36:44,-35.8
2020-08-02 15:36:45,-36.3
2020-08-02 15:36:46,-36.4
2020-08-02 15:36:47,-36.1
2020-08-02 15:36:48,-34.9
2020-08-02 15:36:49,-32.4
2020-08-02 15:36:50,-28.9
2020-08-02 15:36:51,-22.1
2020-08-02 15:36:52,-16.3
2020-08-02 15:36:53,-11.6
2020-08-02 15:36:54,-5
2020-08-02 15:36:55,-0.4
2020-08-02 15:36:56,2.9
2020-08-02 15:36:57,4.9
2020-08-02 15:36:58,5.8
2020-08-02 15:36:59,6.1
2020-08-02 15:37:00,6.1
2020-08-02 15:37:01,5.7
2020-08-02 15:37:02,5.3
2020-08-02 15:37:03,4.8
2020-08-02 15:37:04,4.1
2020-08-02 15:37:05,3.6
2020-08-02 15:37:06,3.1
2020-08-02 15:37:07,2.7
2020-08-02 15:37:08,1.9
2020-08-02 15:37:09,1.6
2020-08-02 15:37:10,0.8
2020-08-02 15:37:11,0.5
2020-08-02 15:37:12,0.4
2020-08-02 15:37:13,0.3
2020-08-02 15:37:14,0
2020-08-02 15:37:15,0.1
2020-08-02 15:37:16,0.1
2020-08-02 15:37:17,0.2
2020-08-02 15:37:18,9.3
2020-08-02 15:37:19,15
2020-08-02 15:37:20,37.8
2020-08-02 15:37:21,35.7
2020-08-02 15:37:22,35.6
2020-08-02 15:37:23,35.6
2020-08-02 15:37:24,35.9
2020-08-02 15:37:25,36.2
2020-08-02 15:37:26,36.2
2020-08-02 15:37:27,35.8
2020-08-02 15:37:28,34.4
2020-08-02 15:37:29,32
2020-08-02 15:37:30,27.3
2020-08-02 15:37:31,21.8
2020-08-02 15:37:32,15.5
2020-08-02 15:37:33,8.8
2020-08-02 15:37:34,4.7
2020-08-02 15:37:35,-0.1
2020-08-02 15:37:36,-3.8
2020-08-02 15:37:37,-5.3
2020-08-02 15:37:38,-5.9
2020-08-02 15:37:39,-6
2020-08-02 15:37:40,-5.7
2020-08-02 15:37:41,-5.3
2020-08-02 15:37:42,-4.7
2020-08-02 15:37:43,-4.1
2020-08-02 15:37:44,-3.7
2020-08-02 15:37:45,-2.8
2020-08-02 15:37:46,-1.8
2020-08-02 15:37:47,-1.2
2020-08-02 15:37:48,-0.7
2020-08-02 15:37:49,-0.1
2020-08-02 15:37:50,0
2020-08-02 15:37:51,0.4
2020-08-02 15:37:52,0.3
2020-08-02 15:37:53,0.2
2020-08-02 15:37:54,0.1
2020-08-02 15:37:55,-35.3
2020-08-02 15:37:56,-35.7
2020-08-02 15:37:57,-35.7
2020-08-02 15:37:58,-36.2
2020-08-02 15:37:59,-36.3
2020-08-02 15:38:00,7.7
2020-08-02 15:38:01,35.7
2020-08-02 15:38:02,35.7
2020-08-02 15:38:03,35.9
2020-08-02 15:38:04,35
2020-08-02 15:38:05,31.9
2020-08-02 15:38:06,24.6
2020-08-02 15:38:07,17.3
2020-08-02 15:38:08,11.4
2020-08-02 15:38:09,7.4
2020-08-02 15:38:10,4.8
2020-08-02 15:38:11,3
2020-08-02 15:38:12,1.9
2020-08-02 15:38:13,1.2
2020-08-02 15:38:14,0.9
2020-08-02 15:38:15,0.6
2020-08-02 15:38:16,0.4
2020-08-02 15:38:17,0.3
2020-08-02 15:38:18,0.2
2020-08-02 15:38:19,0.2
2020-08-02 15:38:20,0.2
2020-08-02 15:38:21,0.2
2020-08-02 15:38:22,0.3
2020-08-02 15:38:23,0.3
2020-08-02 15:38:24,0.3
2020-08-02 15:38:25,0.3
2020-08-02 15:38:26,0.3
2020-08-02 15:38:27,0.3
2020-08-02 15:38:28,0.3
2020-08-02 15:38:29,0.3
2020-08-02 15:38:30,0.3
2020-08-02 15:38:31,0.3
2020-08-02 15:38:32,0.3
2020-08-02 15:38:33,0.3
2020-08-02 15:38:34,0.3
2020-08-02 15:38:35,32.7
2020-08-02 15:38:36,35.5
2020-08-02 15:38:37,36.1
2020-08-02 15:38:38,36.1
2020-08-02 15:38:39,36.4
2020-08-02 15:38:40,36.5
2020-08-02 15:38:41,36.4
2020-08-02 15:38:42,35.4
2020-08-02 15:38:43,34
2020-08-02 15:38:44,30.9
2020-08-02 15:38:45,27
2020-08-02 15:38:46,22.2
2020-08-02 15:38:47,17.2
2020-08-02 15:38:48,13.6
2020-08-02 15:38:49,11.2
2020-08-02 15:38:50,8.3
2020-08-02 15:38:51,6.4
2020-08-02 15:38:52,5.1
2020-08-02 15:38:53,4
2020-08-02 15:38:54,3
2020-08-02 15:38:55,2.2
2020-08-02 15:38:56,1.5
2020-08-02 15:38:57,1
2020-08-02 15:38:58,0.7
2020-08-02 15:38:59,0.5
2020-08-02 15:39:00,0.4
2020-08-02 15:39:01,0.3
2020-08-02 15:39:02,0.2
2020-08-02 15:39:03,0.2
2020-08-02 15:39:04,0.2
2020-08-02 15:39:05,0.1
2020-08-02 15:39:06,0.1
2020-08-02 15:39:07,0.1
2020-08-02 15:39:08,0.1
2020-08-02 15:39:09,0.1
2020-08-02 15:39:10,0.1
2020-08-02 15:39:11,-1.2
2020-08-02 15:39:12,-3.7
2020-08-02 15:39:13,-6
2020-08-02 15:39:14,-7.2
2020-08-02 15:39:15,-8
2020-08-02 15:39:16,-8.3
2020-08-02 15:39:17,-8.2
2020-08-02 15:39:18,-7.8
2020-08-02 15:39:19,-7.3
2020-08-02 15:39:20,-6.7
2020-08-02 15:39:21,-6.1
2020-08-02 15:39:22,-5.7
2020-08-02 15:39:23,-5.2
2020-08-02 15:39:24,-4.5
2020-08-02 15:39:25,-3.9
2020-08-02 15:39:26,-3.3
2020-08-02 15:39:27,-2.5
2020-08-02 15:39:28,-1.9
2020-08-02 15:39:29,-1.9
2020-08-02 15:39:30,-1.2
2020-08-02 15:39:31,-0.9
2020-08-02 15:39:32,-0.7
2020-08-02 15:39:33,-0.6
2020-08-02 15:39:34,-0.3
2020-08-02 15:39:35,-0.2
2020-08-02 15:39:36,-0.2
2020-08-02 15:39:37,0.1
2020-08-02 15:39:38,0.1
2020-08-02 15:39:39,0
2020-08-02 15:39:40,0
2020-08-02 15:39:41,-0.1
2020-08-02 15:39:42,0.2
2020-08-02 15:39:43,0.1
2020-08-02 15:39:44,0
2020-08-02 15:39:45,-0.1
2020-08-02 15:39:46,-0.2
2020-08-02 15:39:47,-0.2
2020-08-02 15:39:48,-0.2
2020-08-02 15:39:49,-0.3
2020-08-02 15:39:50,-0.3
2020-08-02 15:39:51,-0.3
2020-08-02 15:39:52,-0.3
2020-08-02 15:39:53,-0.3
2020-08-02 15:39:54,-0.3
2020-08-02 15:39:55,-0.3
2020-08-02 15:39:56,0.1
2020-08-02 15:39:57,22.3
2020-08-02 15:39:58,23.8
2020-08-02 15:39:59,36
2020-08-02 15:40:00,36.1
2020-08-02 15:40:01,36.1
2020-08-02 15:40:02,36.5
2020-08-02 15:40:03,37.1
2020-08-02 15:40:04,37.1
2020-08-02 15:40:05,36.5
2020-08-02 15:40:06,34.9
2020-08-02 15:40:07,32.8
2020-08-02 15:40:08,27.4
2020-08-02 15:40:09,20.2
2020-08-02 15:40:10,13.5
2020-08-02 15:40:11,6.4
2020-08-02 15:40:12,2.3
2020-08-02 15:40:13,-0.4
2020-08-02 15:40:14,-3.4
2020-08-02 15:40:15,-5.1
2020-08-02 15:40:16,-6
2020-08-02 15:40:17,-6.2
2020-08-02 15:40:18,-6.1
2020-08-02 15:40:19,-5.7
2020-08-02 15:40:20,-5.2
2020-08-02 15:40:21,-4.7
2020-08-02 15:40:22,-4.1
2020-08-02 15:40:23,-3.4
2020-08-02 15:40:24,-3.1
2020-08-02 15:40:25,-2.7
2020-08-02 15:40:26,-2
2020-08-02 15:40:27,-1.6
2020-08-02 15:40:28,-1.5
2020-08-02 15:40:29,-1.3
2020-08-02 15:40:30,-1
2020-08-02 15:40:31,-0.5
2020-08-02 15:40:32,-0.5
2020-08-02 15:40:33,-0.5
2020-08-02 15:40:34,-0.5
2020-08-02 15:40:35,-0.5
2020-08-02 15:40:36,-0.5
2020-08-02 15:40:37,-0.5
2020-08-02 15:40:38,-0.5
2020-08-02 15:40:39,-36.5
2020-08-02 15:40:40,-35.8
2020-08-02 15:40:41,-36
2020-08-02 15:40:42,-35.9
2020-08-02 15:40:43,-36.1
2020-08-02 15:40:44,-36.2
2020-08-02 15:40:45,-36.1
2020-08-02 15:40:46,-35.8
2020-08-02 15:40:47,-34.5
2020-08-02 15:40:48,-32
2020-08-02 15:40:49,-29.6
2020-08-02 15:40:50,-24.6
2020-08-02 15:40:51,-18.2
2020-08-02 15:40:52,-12.3
2020-08-02 15:40:53,-6.8
2020-08-02 15:40:54,-2.6
2020-08-02 15:40:55,0.1
2020-08-02 15:40:56,3
2020-08-02 15:40:57,4.4
2020-08-02 15:40:58,5.3
2020-08-02 15:40:59,5.8
2020-08-02 15:41:00,5.9
2020-08-02 15:41:01,5.5
2020-08-02 15:41:02,5.1
2020-08-02 15:41:03,4.5
2020-08-02 15:41:04,3.6
2020-08-02 15:41:05,3
2020-08-02 15:41:06,2.3
2020-08-02 15:41:07,1.8
2020-08-02 15:41:08,-36.2
2020-08-02 15:41:09,8.2
2020-08-02 15:41:10,36.9
2020-08-02 15:41:11,36.9
2020-08-02 15:41:12,36
2020-08-02 15:41:13,35.4
2020-08-02 15:41:14,36.1
2020-08-02 15:41:15,36.1
2020-08-02 15:41:16,36.3
2020-08-02 15:41:17,36.7
2020-08-02 15:41:18,35.9
2020-08-02 15:41:19,33.9
2020-08-02 15:41:20,31.1
2020-08-02 15:41:21,27.9
2020-08-02 15:41:22,24.5
2020-08-02 15:41:23,20.6
2020-08-02 15:41:24,18
2020-08-02 15:41:25,12.3
2020-08-02 15:41:26,7.9
2020-08-02 15:41:27,3.4
2020-08-02 15:41:28,0.4
2020-08-02 15:41:29,-1.6
2020-08-02 15:41:30,-3.3
2020-08-02 15:41:31,-4.5
2020-08-02 15:41:32,-5
2020-08-02 15:41:33,-5.2
2020-08-02 15:41:34,-5.2
2020-08-02 15:41:35,-4.8
2020-08-02 15:41:36,-4.1
2020-08-02 15:41:37,-3.4
2020-08-02 15:41:38,-2.7
2020-08-02 15:41:39,-1.9
2020-08-02 15:41:40,-1.2
2020-08-02 15:41:41,-35.7
2020-08-02 15:41:42,20.7
2020-08-02 15:41:43,36.5
2020-08-02 15:41:44,36
2020-08-02 15:41:45,36
2020-08-02 15:41:46,36.7
2020-08-02 15:41:47,35.4
2020-08-02 15:41:48,34
2020-08-02 15:41:49,30.7
2020-08-02 15:41:50,27.1
2020-08-02 15:41:51,22.2
2020-08-02 15:41:52,19.1
2020-08-02 15:41:53,15.2
2020-08-02 15:41:54,13.2
2020-08-02 15:41:55,10.9
2020-08-02 15:41:56,8.2
2020-08-02 15:41:57,6.1
2020-08-02 15:41:58,5
2020-08-02 15:41:59,4.4
2020-08-02 15:42:00,0.4
2020-08-02 15:42:01,0.2
2020-08-02 15:42:02,0.2
2020-08-02 15:42:03,0.2
2020-08-02 15:42:04,2.4
2020-08-02 15:42:05,3
2020-08-02 15:42:06,1.9
2020-08-02 15:42:07,1.1
2020-08-02 15:42:08,0.9
2020-08-02 15:42:09,1
2020-08-02 15:42:10,1
2020-08-02 15:42:11,1
2020-08-02 15:42:12,1.1
2020-08-02 15:42:13,1
2020-08-02 15:42:14,0.9
2020-08-02 15:42:15,0.8
2020-08-02 15:42:16,0.8
2020-08-02 15:42:17,0.9
2020-08-02 15:42:18,0.9
2020-08-02 15:42:19,0.7
2020-08-02 15:42:20,0.7
2020-08-02 15:42:21,0.8
2020-08-02 15:42:22,0.9
2020-08-02 15:42:23,0.8
2020-08-02 15:42:24,0.3
2020-08-02 15:42:25,0.2
2020-08-02 15:42:26,0.1
2020-08-02 15:42:27,0.2
2020-08-02 15:42:28,0.2
2020-08-02 15:42:29,0.1
2020-08-02 15:42:30,0.3
2020-08-02 15:42:31,0.4
2020-08-02 15:42:32,0.4
2020-08-02 15:42:33,0.3
2020-08-02 15:42:34,0.3
2020-08-02 15:42:35,0.4
2020-08-02 15:42:36,0.4
2020-08-02 15:42:37,0.2
2020-08-02 15:42:38,0.1
2020-08-02 15:42:39,0
2020-08-02 15:42:40,0
2020-08-02 15:42:41,0.2
2020-08-02 15:42:42,0.4
2020-08-02 15:42:43,0.4
2020-08-02 15:42:44,0.3
2020-08-02 15:42:45,0.3
2020-08-02 15:42:46,0.2
2020-08-02 15:42:47,0.3
2020-08-02 15:42:48,0.4
2020-08-02 15:42:49,0.4
2020-08-02 15:42:50,0.5
2020-08-02 15:42:51,0.6
2020-08-02 15:42:52,0.6
2020-08-02 15:42:53,0.6
2020-08-02 15:42:54,0.6
2020-08-02 15:42:55,0.5
2020-08-02 15:42:56,0.6
2020-08-02 15:42:57,0.6
2020-08-02 15:42:58,0.7
2020-08-02 15:42:59,0.7
2020-08-02 15:43:00,0.7
2020-08-02 15:43:01,0.7
2020-08-02 15:43:02,0.7
2020-08-02 15:43:03,0.7
2020-08-02 15:43:04,0.8
2020-08-02 15:43:05,0.7
2020-08-02 15:43:06,0.7
2020-08-02 15:43:07,0.7
2020-08-02 15:43:08,0.7
2020-08-02 15:43:09,0.7
2020-08-02 15:43:10,0.7
2020-08-02 15:43:11,0.7
2020-08-02 15:43:12,0.7
2020-08-02 15:43:13,0.6
2020-08-02 15:43:14,0.6
2020-08-02 15:43:15,0.6
2020-08-02 15:43:16,0.5
2020-08-02 15:43:17,0.5
2020-08-02 15:43:18,0.5
2020-08-02 15:43:19,0.5
2020-08-02 15:43:20,0.5
2020-08-02 15:43:21,0.5
2020-08-02 15:43:22,0.5
2020-08-02 15:43:23,0.5
2020-08-02 15:43:24,0.5
2020-08-02 15:43:25,0.5
2020-08-02 15:43:26,0.5
2020-08-02 15:43:27,0.5
2020-08-02 15:43:28,0.4
2020-08-02 15:43:29,0.4
2020-08-02 15:43:30,0.4
2020-08-02 15:43:31,0.4
2020-08-02 15:43:32,0.4
2020-08-02 15:43:33,0.4
2020-08-02 15:43:34,0.4
2020-08-02 15:43:35,0.4
2020-08-02 15:43:36,0.3
2020-08-02 15:43:37,0.4
2020-08-02 15:43:38,0.3
2020-08-02 15:43:39,0.3
2020-08-02 15:43:40,0.3
2020-08-02 15:43:41,0.3
2020-08-02 15:43:42,0.2
2020-08-02 15:43:43,0.2
2020-08-02 15:43:44,0.2
2020-08-02 15:43:45,0.2
2020-08-02 15:43:46,0.2
2020-08-02 15:43:47,0.2
2020-08-02 15:43:48,0.2
2020-08-02 15:43:49,0.2
2020-08-02 15:43:50,0.2
2020-08-02 15:43:51,0.2
2020-08-02 15:43:52,0.2
2020-08-02 15:43:53,0.2
2020-08-02 15:43:54,0.3
2020-08-02 15:43:55,0.3
2020-08-02 15:43:56,0.3
2020-08-02 15:43:57,0.3
2020-08-02 15:43:58,0.3
2020-08-02 15:43:59,0.3
